claim_id,claim_text,true_label,raw_evidence,gold_evidence,example_id,claim,gold_label,model,condition,model_output,correct,error_type,notes
22186,Highway to Heaven ran until 1989.,Supported,"[[[38026,45942,""Highway_to_Heaven"",0]]]",,22186,Highway to Heaven ran until 1989.,Supported,,,,,,
187783,The Sterile Cuckoo was directed by Tim Burton.,Refuted,"[[[219114,225218,""The_Sterile_Cuckoo"",3]]]",,187783,The Sterile Cuckoo was directed by Tim Burton.,Refuted,,,,,,
116937,The 16th was the day Shane Black was born.,Supported,"[[[137293,152139,""Shane_Black"",0]]]",,116937,The 16th was the day Shane Black was born.,Supported,,,,,,
59602,Pakistan has an official name.,Supported,"[[[191398,202264,""Pakistan"",0]],[[314695,304052,""Pakistan"",0]],[[314697,304054,""Pakistan"",0]],[[314709,304069,""Pakistan"",0]]]",,59602,Pakistan has an official name.,Supported,,,,,,
14430,Pocahontas was the daughter of the paramount chief of Wahunsenacah.,Refuted,"[[[29719,36222,""Pocahontas"",1]]]",,14430,Pocahontas was the daughter of the paramount chief of Wahunsenacah.,Refuted,,,,,,
118943,Alvin and the Chipmunks was directed by George Lucas.,Refuted,"[[[139588,154608,""Alvin_and_the_Chipmunks_-LRB-film-RRB-"",0]]]",,118943,Alvin and the Chipmunks was directed by George Lucas.,Refuted,,,,,,
10272,Taran Killam isn't a writer.,Refuted,"[[[25213,31094,""Taran_Killam"",0]]]",,10272,Taran Killam isn't a writer.,Refuted,,,,,,
132294,House of Balloons is by a American singer.,Refuted,"[[[154706,169460,""House_of_Balloons"",0]],[[154707,169461,""House_of_Balloons"",0],[154707,169461,""The_Weeknd"",0]]]",,132294,House of Balloons is by a American singer.,Refuted,,,,,,
137715,Winter's Tale was published in 1970.,Refuted,"[[[160472,174978,""Winter's_Tale_-LRB-novel-RRB-"",0]]]",,137715,Winter's Tale was published in 1970.,Refuted,,,,,,
169984,The Brat Pack is a nickname given to a group of young actors.,Refuted,"[[[196076,206230,""Brat_Pack_-LRB-actors-RRB-"",0]]]",,169984,The Brat Pack is a nickname given to a group of young actors.,Refuted,,,,,,
35844,Psych's protagonist is not played by an American actor.,Refuted,"[[[52028,61916,""Psych"",2],[52028,61916,""James_Roday"",0]],[[52028,61917,""Psych"",3],[52028,61917,""Corbin_Bernsen"",0],[52028,61917,""Dule\u0301_Hill"",0]]]",,35844,Psych's protagonist is not played by an American actor.,Refuted,,,,,,
46911,UNESCO's City of Literature program was launched in the 21st century.,Supported,"[[[63230,73937,""City_of_Literature"",0]]]",,46911,UNESCO's City of Literature program was launched in the 21st century.,Supported,,,,,,
19098,Aleister Crowley was European.,Supported,"[[[15191,18900,""Aleister_Crowley"",0]],[[15191,18901,""Aleister_Crowley"",27],[15191,18901,""100_Greatest_Britons"",1]],[[24154,29880,""Aleister_Crowley"",0]],[[24154,29881,""Aleister_Crowley"",5],[24154,29881,""Warwickshire"",0]],[[24154,29882,""Aleister_Crowley"",14],[24154,29882,""1905_Kanchenjunga_expedition"",4]],[[24154,29883,""Aleister_Crowley"",10],[24154,29883,""Aiwass"",0]],[[24154,29884,""Aleister_Crowley"",19],[24154,29884,""Thelema"",3]],[[181636,193890,""Aleister_Crowley"",0]],[[299391,290785,""Aleister_Crowley"",0]]]",,19098,Aleister Crowley was European.,Supported,,,,,,
52186,"On February 2, 2013, Chris Kyle died.",Supported,"[[[68605,79468,""Chris_Kyle"",0]],[[68605,79469,""Chris_Kyle"",8]]]",,52186,"On February 2, 2013, Chris Kyle died.",Supported,,,,,,
119132,The Ellen Show began its broadcast in 1991.,Refuted,"[[[140175,155176,""The_Ellen_Show"",0]],[[140175,155177,""The_Ellen_Show"",1]]]",,119132,The Ellen Show began its broadcast in 1991.,Refuted,,,,,,
6507,Bank of America has machines.,Supported,"[[[23267,28669,""Bank_of_America"",13]],[[23267,28670,""Bank_of_America"",16]]]",,6507,Bank of America has machines.,Supported,,,,,,
220949,Yugoslavia was part of the Group of 15.,Supported,"[[[263036,260838,""Group_of_15"",1]],[[263037,260839,""Group_of_15"",1]],[[263039,260840,""Group_of_15"",4]]]",,220949,Yugoslavia was part of the Group of 15.,Supported,,,,,,
41947,Matthew Gray Gubler is not an actor.,Refuted,"[[[58230,68454,""Matthew_Gray_Gubler"",0]]]",,41947,Matthew Gray Gubler is not an actor.,Refuted,,,,,,
21187,The Battle of France happened during World War II.,Supported,"[[[57756,68000,""Battle_of_France"",0]],[[57756,68001,""Battle_of_France"",1],[57756,68001,""Western_Front_-LRB-World_War_II-RRB-"",0]],[[57756,68002,""Battle_of_France"",2],[57756,68002,""Italian_invasion_of_France"",0]],[[57756,68003,""Battle_of_France"",7],[57756,68003,""Battle_of_Dunkirk"",0],[57756,68003,""Battle_of_Dunkirk"",1]],[[57756,68004,""Battle_of_France"",10],[57756,68004,""Fall_Rot"",0],[57756,68004,""Fall_Rot"",1]],[[57756,68005,""Battle_of_France"",17],[57756,68005,""World_War_II"",0],[57756,68005,""Armistice_of_22_June_1940"",5]],[[60675,71112,""Battle_of_France"",0]],[[62273,72874,""Battle_of_France"",0],[62273,72874,""World_War_II"",0]],[[303100,294089,""Battle_of_France"",0]],[[305198,296040,""Battle_of_France"",0]],[[305199,296041,""Battle_of_France"",0]],[[305200,296042,""Battle_of_France"",0]]]",,21187,The Battle of France happened during World War II.,Supported,,,,,,
80863,Miranda Otto has yet to begin her acting career.,Refuted,"[[[97869,111021,""Miranda_Otto"",2]],[[97869,111022,""Miranda_Otto"",1]],[[97869,111023,""Miranda_Otto"",5]],[[97869,111024,""Miranda_Otto"",6]]]",,80863,Miranda Otto has yet to begin her acting career.,Refuted,,,,,,
24117,Petyr Baelish is nicknamed Littlefinger.,Supported,"[[[40059,48190,""Petyr_Baelish"",0]]]",,24117,Petyr Baelish is nicknamed Littlefinger.,Supported,,,,,,
18316,The horse began to become domesticated around 2000 BC.,Refuted,"[[[34768,42152,""Horse"",3]]]",,18316,The horse began to become domesticated around 2000 BC.,Refuted,,,,,,
10312,The 14th Dalai Lama is a leader.,Supported,"[[[25285,31182,""14th_Dalai_Lama"",0],[25285,31182,""Dalai_Lama"",0]]]",,10312,The 14th Dalai Lama is a leader.,Supported,,,,,,
28656,One of the founders of San Diego Comic-Con was not Richard Alf.,Refuted,"[[[77071,88471,""San_Diego_Comic-Con"",1]],[[81418,93195,""San_Diego_Comic-Con"",1]],[[83059,94955,""San_Diego_Comic-Con"",1]],[[306057,296821,""San_Diego_Comic-Con"",1]],[[307281,297812,""San_Diego_Comic-Con"",1]]]",,28656,One of the founders of San Diego Comic-Con was not Richard Alf.,Refuted,,,,,,
172757,The Beach is an adventure drama amusement park.,Refuted,"[[[199477,209152,""The_Beach_-LRB-film-RRB-"",0]],[[199477,209153,""The_Beach_-LRB-film-RRB-"",1]]]",,172757,The Beach is an adventure drama amusement park.,Refuted,,,,,,
121683,Personality is affected by the development of abilities.,Supported,"[[[283432,277457,""Personality"",0]],[[285889,279500,""Personality"",0]],[[332024,318446,""Personality"",0]],[[332440,318812,""Personality"",0]]]",,121683,Personality is affected by the development of abilities.,Supported,,,,,,
33374,Queen (band) is a British rock band that was formed in London.,Supported,"[[[49476,58823,""Queen_-LRB-band-RRB-"",0]]]",,33374,Queen (band) is a British rock band that was formed in London.,Supported,,,,,,
113688,"The Romani people went extinct around 1,000 years ago.",Refuted,"[[[133428,148295,""Romani_people"",16]],[[133428,148296,""Romani_people"",18]]]",,113688,"The Romani people went extinct around 1,000 years ago.",Refuted,,,,,,
178240,Nawaz Sharif has no record in politics.,Refuted,"[[[206589,214924,""Nawaz_Sharif"",0]],[[206589,214925,""Nawaz_Sharif"",6]],[[206589,214926,""Nawaz_Sharif"",7]],[[206589,214927,""Nawaz_Sharif"",8]],[[206589,214928,""Nawaz_Sharif"",9]],[[206589,214929,""Nawaz_Sharif"",13]],[[206589,214930,""Nawaz_Sharif"",15]],[[206589,214931,""Nawaz_Sharif"",18]],[[206589,214932,""Nawaz_Sharif"",21]],[[206589,214933,""Nawaz_Sharif"",22]],[[206589,214934,""Nawaz_Sharif"",24]],[[206589,214935,""Nawaz_Sharif"",25]],[[206589,214936,""Nawaz_Sharif"",1]]]",,178240,Nawaz Sharif has no record in politics.,Refuted,,,,,,
201365,There are mixed critical reviews for Varsity Blues (film).,Supported,"[[[236976,239308,""Varsity_Blues_-LRB-film-RRB-"",5]],[[236979,239311,""Varsity_Blues_-LRB-film-RRB-"",5],[236979,239311,""Varsity_Blues_-LRB-film-RRB-"",0]]]",,201365,There are mixed critical reviews for Varsity Blues (film).,Supported,,,,,,
193558,The National Film Award for Best Director has been awarded to Bala.,Supported,"[[[226644,231160,""Bala_-LRB-director-RRB-"",2]]]",,193558,The National Film Award for Best Director has been awarded to Bala.,Supported,,,,,,
228088,Caleb McLaughlin has been an accountant his whole life.,Refuted,"[[[272088,267803,""Caleb_McLaughlin"",0]]]",,228088,Caleb McLaughlin has been an accountant his whole life.,Refuted,,,,,,
203998,Glee.com was launched by Community Connect Inc. in 2007.,Supported,"[[[240801,242413,""Glee.com"",1]]]",,203998,Glee.com was launched by Community Connect Inc. in 2007.,Supported,,,,,,
143009,The American Civil War took place in Canada.,Refuted,"[[[166072,180014,""American_Civil_War"",0]]]",,143009,The American Civil War took place in Canada.,Refuted,,,,,,
215874,Jerome Flynn was born on March 28.,Refuted,"[[[256469,255679,""Jerome_Flynn"",0]]]",,215874,Jerome Flynn was born on March 28.,Refuted,,,,,,
108107,Joseph Goebbels' Propaganda Ministry gained nothing after the Nazi Seizure of Power.,Refuted,"[[[126832,141280,""Joseph_Goebbels"",8]]]",,108107,Joseph Goebbels' Propaganda Ministry gained nothing after the Nazi Seizure of Power.,Refuted,,,,,,
97113,Gal Gadot was ranked behind Bar Refaeli for highest earning actress/models in Israel.,Supported,"[[[114700,128441,""Gal_Gadot"",4]]]",,97113,Gal Gadot was ranked behind Bar Refaeli for highest earning actress/models in Israel.,Supported,,,,,,
31813,Alberto Contador initially won the 2011 Giro d'italia with team Saxo Bank-SunGard.,Supported,"[[[47940,57265,""Alberto_Contador"",3]]]",,31813,Alberto Contador initially won the 2011 Giro d'italia with team Saxo Bank-SunGard.,Supported,,,,,,
101883,Robert Singer (producer) wrote for a tv show.,Supported,"[[[122276,136549,""Robert_Singer_-LRB-producer-RRB-"",1],[122276,136549,""Supernatural_-LRB-U.S._TV_series-RRB-"",0]]]",,101883,Robert Singer (producer) wrote for a tv show.,Supported,,,,,,
178223,Move (Little Mix song) was released for download in 2010.,Refuted,"[[[207472,215728,""Move_-LRB-Little_Mix_song-RRB-"",8]]]",,178223,Move (Little Mix song) was released for download in 2010.,Refuted,,,,,,
116148,Salman Rushdie was the writer of a novel published in 1981.,Supported,"[[[282554,276734,""Salman_Rushdie"",1]],[[284502,278318,""Salman_Rushdie"",1]],[[330700,317300,""Salman_Rushdie"",1]],[[331818,318273,""Salman_Rushdie"",1]]]",,116148,Salman Rushdie was the writer of a novel published in 1981.,Supported,,,,,,
186927,The album Cher was created by Cher.,Supported,"[[[218092,224478,""Cher_-LRB-1987_album-RRB-"",0]]]",,186927,The album Cher was created by Cher.,Supported,,,,,,
32595,Castlevania was developed by Konami.,Supported,"[[[48681,57996,""Castlevania_-LRB-1986_video_game-RRB-"",0]]]",,32595,Castlevania was developed by Konami.,Supported,,,,,,
41711,Bret Easton Ellis wrote the screenplay for a film directed by Paul Schrader and he was criticized.,Supported,"[[[58010,68242,""Bret_Easton_Ellis"",20],[58010,68242,""The_Canyons_-LRB-film-RRB-"",0]]]",,41711,Bret Easton Ellis wrote the screenplay for a film directed by Paul Schrader and he was criticized.,Supported,,,,,,
49706,Blue Jasmine has Sally Hawkins acting in it.,Supported,"[[[66021,76877,""Blue_Jasmine"",1]]]",,49706,Blue Jasmine has Sally Hawkins acting in it.,Supported,,,,,,
64440,Wildfang was founded by Tom Waits and Julia Parsley.,Refuted,"[[[80881,92741,""Wildfang"",1],[80881,92741,""Wildfang"",0]]]",,64440,Wildfang was founded by Tom Waits and Julia Parsley.,Refuted,,,,,,
215272,PBS is a television program distributor.,Supported,"[[[255649,255059,""PBS"",0]],[[255650,255060,""PBS"",0]]]",,215272,PBS is a television program distributor.,Supported,,,,,,
14227,Seohyun is only a cook.,Refuted,"[[[29497,35971,""Seohyun"",0]]]",,14227,Seohyun is only a cook.,Refuted,,,,,,
226856,Sejong the Great died in 1890.,Refuted,"[[[270498,266529,""Sejong_the_Great"",0]],[[270498,266530,""Sejong_the_Great"",13]]]",,226856,Sejong the Great died in 1890.,Refuted,,,,,,
2466,Cheese in the Trap (TV series) stars Batman.,Refuted,"[[[18287,22463,""Cheese_in_the_Trap_-LRB-TV_series-RRB-"",0]]]",,2466,Cheese in the Trap (TV series) stars Batman.,Refuted,,,,,,
9938,Byron Howard won a Golden Globe for Zootopia.,Supported,"[[[24839,30683,""Byron_Howard"",2]]]",,9938,Byron Howard won a Golden Globe for Zootopia.,Supported,,,,,,
192212,"Sacre-Coeur, Paris is anything but cultural.",Refuted,"[[[224825,229589,""Sacre\u0301-C\u0153ur,_Paris"",2]]]",,192212,"Sacre-Coeur, Paris is anything but cultural.",Refuted,,,,,,
120190,The Armenian Genocide was the extermination of Armenians who were mostly Turkish citizens.,Refuted,"[[[141219,156424,""Armenian_Genocide"",0]]]",,120190,The Armenian Genocide was the extermination of Armenians who were mostly Turkish citizens.,Refuted,,,,,,
103221,Kung Fu Panda was released in 2006.,Refuted,"[[[121198,135487,""Kung_Fu_Panda"",0]],[[121198,135488,""Kung_Fu_Panda"",15]]]",,103221,Kung Fu Panda was released in 2006.,Refuted,,,,,,
81778,Nicholas Brody is a non-fictional character.,Refuted,"[[[98839,111923,""Nicholas_Brody"",1]]]",,81778,Nicholas Brody is a non-fictional character.,Refuted,,,,,,
110534,Shannon Lee is French.,Refuted,"[[[129707,144438,""Shannon_Lee"",0]],[[129708,144439,""Shannon_Lee"",0]]]",,110534,Shannon Lee is French.,Refuted,,,,,,
219033,Savages had no director.,Refuted,"[[[260485,258896,""Savages_-LRB-2012_film-RRB-"",3]]]",,219033,Savages had no director.,Refuted,,,,,,
162743,Aeneas appeared in the Iliad by Homer.,Supported,"[[[187293,198943,""Aeneas"",2]]]",,162743,Aeneas appeared in the Iliad by Homer.,Supported,,,,,,
69790,Romani people in the Republic of Macedonia are able to speak at least one language.,Supported,"[[[86478,98892,""Romani_people_in_the_Republic_of_Macedonia"",9]]]",,69790,Romani people in the Republic of Macedonia are able to speak at least one language.,Supported,,,,,,
35475,B. R. Ambedkar had a nickname.,Supported,"[[[51659,61438,""B._R._Ambedkar"",0]]]",,35475,B. R. Ambedkar had a nickname.,Supported,,,,,,
529,"Musala is 2,525 meters.",Refuted,"[[[15968,19851,""Musala"",0]]]",,529,"Musala is 2,525 meters.",Refuted,,,,,,
223214,"In 1900, FC Bayern Munich was founded.",Supported,"[[[265876,263015,""FC_Bayern_Munich"",4]]]",,223214,"In 1900, FC Bayern Munich was founded.",Supported,,,,,,
112568,Norman Jewison directed The Cincinnati Kid.,Supported,"[[[132082,146925,""The_Cincinnati_Kid"",6]]]",,112568,Norman Jewison directed The Cincinnati Kid.,Supported,,,,,,
53676,Birthday Song (2 Chainz song) was produced by a producer.,Supported,"[[[69963,80842,""Birthday_Song_-LRB-2_Chainz_song-RRB-"",1],[69963,80842,""Sonny_Digital"",0]]]",,53676,Birthday Song (2 Chainz song) was produced by a producer.,Supported,,,,,,
1480,EA Black Box was founded in 1998.,Supported,"[[[17174,21270,""EA_Black_Box"",0]]]",,1480,EA Black Box was founded in 1998.,Supported,,,,,,
158907,Unison (Celine Dion album) was originally released in 1980.,Refuted,"[[[183218,195304,""Unison_-LRB-Celine_Dion_album-RRB-"",1]]]",,158907,Unison (Celine Dion album) was originally released in 1980.,Refuted,,,,,,
146300,Port of Spain is devoid of retail and administration.,Refuted,"[[[38447,46389,""Port_of_Spain"",5]]]",,146300,Port of Spain is devoid of retail and administration.,Refuted,,,,,,
184287,Vera Wang is a fashion designer from the United States.,Supported,"[[[214604,221593,""Vera_Wang"",0]]]",,184287,Vera Wang is a fashion designer from the United States.,Supported,,,,,,
1220,The Vandals were an East Germanic tribe or group of tribes in the third century AD.,Supported,"[[[16846,20855,""Vandals"",3],[16846,20855,""Vandals"",0],[16846,20855,""Vandals"",5]]]",,1220,The Vandals were an East Germanic tribe or group of tribes in the third century AD.,Supported,,,,,,
177489,Pythagoras is unassociated with Pythagoras' ideas.,Refuted,"[[[205702,214195,""Pythagoras"",7]]]",,177489,Pythagoras is unassociated with Pythagoras' ideas.,Refuted,,,,,,
165687,American Idol (season 8) was hosted by Ryan Seacrest.,Supported,"[[[190513,201522,""American_Idol_-LRB-season_8-RRB-"",1]]]",,165687,American Idol (season 8) was hosted by Ryan Seacrest.,Supported,,,,,,
48048,The New England Patriots owns the record for most Super Bowls won - five.,Refuted,"[[[64412,75183,""New_England_Patriots"",16]]]",,48048,The New England Patriots owns the record for most Super Bowls won - five.,Refuted,,,,,,
50120,Daag was kept from being produced.,Refuted,"[[[66435,77281,""Daag_-LRB-1973_film-RRB-"",0]],[[66435,77282,""Daag_-LRB-1973_film-RRB-"",8]]]",,50120,Daag was kept from being produced.,Refuted,,,,,,
213935,"Gray Matter Interactive Studios, Inc. was a developer.",Supported,"[[[255498,254947,""Gray_Matter_Interactive"",0]]]",,213935,"Gray Matter Interactive Studios, Inc. was a developer.",Supported,,,,,,
89796,Oscar Isaac appeared in a Star Wars movie.,Supported,"[[[107105,120479,""Oscar_Isaac"",7],[107105,120479,""Poe_Dameron"",1]]]",,89796,Oscar Isaac appeared in a Star Wars movie.,Supported,,,,,,
95991,A View to a Kill is only directed by Chris Columbus.,Refuted,"[[[113530,127410,""A_View_to_a_Kill"",6]]]",,95991,A View to a Kill is only directed by Chris Columbus.,Refuted,,,,,,
45439,Rabies affects the brain.,Supported,"[[[61790,72259,""Rabies"",0]]]",,45439,Rabies affects the brain.,Supported,,,,,,
88887,Birthday Song's (2 Chainz song) producer was Mike Dean.,Supported,"[[[106105,119496,""Birthday_Song_-LRB-2_Chainz_song-RRB-"",1]]]",,88887,Birthday Song's (2 Chainz song) producer was Mike Dean.,Supported,,,,,,
220212,Raabta (song) is a song that has only been featured in The Matrix.,Refuted,"[[[262071,260120,""Raabta_-LRB-song-RRB-"",0]],[[262071,260121,""Raabta_-LRB-song-RRB-"",5]]]",,220212,Raabta (song) is a song that has only been featured in The Matrix.,Refuted,,,,,,
82833,Ludwig van Beethoven was part of the classical era as a composer.,Supported,"[[[100362,113647,""Ludwig_van_Beethoven"",1]]]",,82833,Ludwig van Beethoven was part of the classical era as a composer.,Supported,,,,,,
