claim_id,claim_text,true_label,example_id,claim,gold_label,gold_evidence,raw_evidence,model,condition,model_output,correct,error_type,notes
63627,Rhythm Nation was covered by an American singer and songwriter.,Supported,63627,Rhythm Nation was covered by an American singer and songwriter.,Supported,"It has been covered by Pink , Crystal Kay , and Girls ' Generation and has also been performed on Glee , The X-Factor , and Britain 's Got Talent .","[[[80568,92407,""Rhythm_Nation"",23],[80568,92407,""Pink_-LRB-singer-RRB-"",0]]]",gpt-5.4,claim_plus_evidence,Supported,Yes,,
63627,Rhythm Nation was covered by an American singer and songwriter.,Supported,63627,Rhythm Nation was covered by an American singer and songwriter.,Supported,"It has been covered by Pink , Crystal Kay , and Girls ' Generation and has also been performed on Glee , The X-Factor , and Britain 's Got Talent .","[[[80568,92407,""Rhythm_Nation"",23],[80568,92407,""Pink_-LRB-singer-RRB-"",0]]]",gpt-5.4-mini,claim_only,Supported,Yes,,
63627,Rhythm Nation was covered by an American singer and songwriter.,Supported,63627,Rhythm Nation was covered by an American singer and songwriter.,Supported,"It has been covered by Pink , Crystal Kay , and Girls ' Generation and has also been performed on Glee , The X-Factor , and Britain 's Got Talent .","[[[80568,92407,""Rhythm_Nation"",23],[80568,92407,""Pink_-LRB-singer-RRB-"",0]]]",gpt-5.4-mini,claim_plus_evidence,Supported,Yes,,
177974,"In some cultures, money is given away instead of candy when Trick-or-Treating.",Supported,177974,"In some cultures, money is given away instead of candy when Trick-or-Treating.",Supported,"Children in costumes travel from house to house asking for treats such as candy -LRB- or , in some cultures , money -RRB- with the phrase `` Trick or treat '' .","[[[206289,214678,""Trick-or-treating"",1]]]",gpt-5.4,claim_only,Supported,Yes,,
177974,"In some cultures, money is given away instead of candy when Trick-or-Treating.",Supported,177974,"In some cultures, money is given away instead of candy when Trick-or-Treating.",Supported,"Children in costumes travel from house to house asking for treats such as candy -LRB- or , in some cultures , money -RRB- with the phrase `` Trick or treat '' .","[[[206289,214678,""Trick-or-treating"",1]]]",gpt-5.4,claim_plus_evidence,Supported,Yes,,
177974,"In some cultures, money is given away instead of candy when Trick-or-Treating.",Supported,177974,"In some cultures, money is given away instead of candy when Trick-or-Treating.",Supported,"Children in costumes travel from house to house asking for treats such as candy -LRB- or , in some cultures , money -RRB- with the phrase `` Trick or treat '' .","[[[206289,214678,""Trick-or-treating"",1]]]",gpt-5.4-mini,claim_only,Supported,Yes,,
177974,"In some cultures, money is given away instead of candy when Trick-or-Treating.",Supported,177974,"In some cultures, money is given away instead of candy when Trick-or-Treating.",Supported,"Children in costumes travel from house to house asking for treats such as candy -LRB- or , in some cultures , money -RRB- with the phrase `` Trick or treat '' .","[[[206289,214678,""Trick-or-treating"",1]]]",gpt-5.4-mini,claim_plus_evidence,Supported,Yes,,
119519,Scotty Moore was American and Irish.,Refuted,119519,Scotty Moore was American and Irish.,Refuted,"Winfield Scott `` Scotty '' Moore III -LRB- December 27 , 1931 -- June 28 , 2016 -RRB- was an American guitarist and recording engineer .","[[[140448,155514,""Scotty_Moore"",0]]]",gpt-5.4,claim_only,Refuted,Yes,,
119519,Scotty Moore was American and Irish.,Refuted,119519,Scotty Moore was American and Irish.,Refuted,"Winfield Scott `` Scotty '' Moore III -LRB- December 27 , 1931 -- June 28 , 2016 -RRB- was an American guitarist and recording engineer .","[[[140448,155514,""Scotty_Moore"",0]]]",gpt-5.4,claim_plus_evidence,Refuted,Yes,,
119519,Scotty Moore was American and Irish.,Refuted,119519,Scotty Moore was American and Irish.,Refuted,"Winfield Scott `` Scotty '' Moore III -LRB- December 27 , 1931 -- June 28 , 2016 -RRB- was an American guitarist and recording engineer .","[[[140448,155514,""Scotty_Moore"",0]]]",gpt-5.4-mini,claim_only,Supported,No,refuted_to_supported,
119519,Scotty Moore was American and Irish.,Refuted,119519,Scotty Moore was American and Irish.,Refuted,"Winfield Scott `` Scotty '' Moore III -LRB- December 27 , 1931 -- June 28 , 2016 -RRB- was an American guitarist and recording engineer .","[[[140448,155514,""Scotty_Moore"",0]]]",gpt-5.4-mini,claim_plus_evidence,Refuted,Yes,,
225863,Revolver topped America's Billboard Top LP's list for six weeks in 1965.,Supported,225863,Revolver topped America's Billboard Top LP's list for six weeks in 1965.,Supported,The record topped the UK Albums Chart for seven weeks and America 's Billboard Top LPs list for six weeks .,"[[[269255,265636,""Revolver_-LRB-Beatles_album-RRB-"",16]]]",gpt-5.4,claim_only,Refuted,No,supported_to_refuted,
225863,Revolver topped America's Billboard Top LP's list for six weeks in 1965.,Supported,225863,Revolver topped America's Billboard Top LP's list for six weeks in 1965.,Supported,The record topped the UK Albums Chart for seven weeks and America 's Billboard Top LPs list for six weeks .,"[[[269255,265636,""Revolver_-LRB-Beatles_album-RRB-"",16]]]",gpt-5.4,claim_plus_evidence,Refuted,No,supported_to_refuted,
225863,Revolver topped America's Billboard Top LP's list for six weeks in 1965.,Supported,225863,Revolver topped America's Billboard Top LP's list for six weeks in 1965.,Supported,The record topped the UK Albums Chart for seven weeks and America 's Billboard Top LPs list for six weeks .,"[[[269255,265636,""Revolver_-LRB-Beatles_album-RRB-"",16]]]",gpt-5.4-mini,claim_only,Supported,Yes,,
225863,Revolver topped America's Billboard Top LP's list for six weeks in 1965.,Supported,225863,Revolver topped America's Billboard Top LP's list for six weeks in 1965.,Supported,The record topped the UK Albums Chart for seven weeks and America 's Billboard Top LPs list for six weeks .,"[[[269255,265636,""Revolver_-LRB-Beatles_album-RRB-"",16]]]",gpt-5.4-mini,claim_plus_evidence,Supported,Yes,,
17718,Hourglass is the sixteenth studio album of James Taylor.,Refuted,17718,Hourglass is the sixteenth studio album of James Taylor.,Refuted,Hourglass is singer-songwriter James Taylor 's fourteenth studio album .,"[[[33208,40289,""Hourglass_-LRB-James_Taylor_album-RRB-"",0]],[[33210,40290,""Hourglass_-LRB-James_Taylor_album-RRB-"",0]]]",gpt-5.4,claim_only,Supported,No,refuted_to_supported,
17718,Hourglass is the sixteenth studio album of James Taylor.,Refuted,17718,Hourglass is the sixteenth studio album of James Taylor.,Refuted,Hourglass is singer-songwriter James Taylor 's fourteenth studio album .,"[[[33208,40289,""Hourglass_-LRB-James_Taylor_album-RRB-"",0]],[[33210,40290,""Hourglass_-LRB-James_Taylor_album-RRB-"",0]]]",gpt-5.4,claim_plus_evidence,Refuted,Yes,,
17718,Hourglass is the sixteenth studio album of James Taylor.,Refuted,17718,Hourglass is the sixteenth studio album of James Taylor.,Refuted,Hourglass is singer-songwriter James Taylor 's fourteenth studio album .,"[[[33208,40289,""Hourglass_-LRB-James_Taylor_album-RRB-"",0]],[[33210,40290,""Hourglass_-LRB-James_Taylor_album-RRB-"",0]]]",gpt-5.4-mini,claim_only,Supported,No,refuted_to_supported,
17718,Hourglass is the sixteenth studio album of James Taylor.,Refuted,17718,Hourglass is the sixteenth studio album of James Taylor.,Refuted,Hourglass is singer-songwriter James Taylor 's fourteenth studio album .,"[[[33208,40289,""Hourglass_-LRB-James_Taylor_album-RRB-"",0]],[[33210,40290,""Hourglass_-LRB-James_Taylor_album-RRB-"",0]]]",gpt-5.4-mini,claim_plus_evidence,Refuted,Yes,,
30673,Sebastian Stan hasn't acted in a miniseries.,Refuted,30673,Sebastian Stan hasn't acted in a miniseries.,Refuted,"On television , Stan portrayed Carter Baizen in Gossip Girl , Prince Jack Benjamin in Kings , Jefferson in Once Upon a Time , and T.J. Hammond in the miniseries Political Animals .","[[[46836,55850,""Sebastian_Stan"",1]],[[46836,55851,""Sebastian_Stan"",2],[46836,55851,""Political_Animals_-LRB-miniseries-RRB-"",0]]]",gpt-5.4,claim_only,Refuted,Yes,,
30673,Sebastian Stan hasn't acted in a miniseries.,Refuted,30673,Sebastian Stan hasn't acted in a miniseries.,Refuted,"On television , Stan portrayed Carter Baizen in Gossip Girl , Prince Jack Benjamin in Kings , Jefferson in Once Upon a Time , and T.J. Hammond in the miniseries Political Animals .","[[[46836,55850,""Sebastian_Stan"",1]],[[46836,55851,""Sebastian_Stan"",2],[46836,55851,""Political_Animals_-LRB-miniseries-RRB-"",0]]]",gpt-5.4,claim_plus_evidence,Refuted,Yes,,
30673,Sebastian Stan hasn't acted in a miniseries.,Refuted,30673,Sebastian Stan hasn't acted in a miniseries.,Refuted,"On television , Stan portrayed Carter Baizen in Gossip Girl , Prince Jack Benjamin in Kings , Jefferson in Once Upon a Time , and T.J. Hammond in the miniseries Political Animals .","[[[46836,55850,""Sebastian_Stan"",1]],[[46836,55851,""Sebastian_Stan"",2],[46836,55851,""Political_Animals_-LRB-miniseries-RRB-"",0]]]",gpt-5.4-mini,claim_only,Refuted,Yes,,
30673,Sebastian Stan hasn't acted in a miniseries.,Refuted,30673,Sebastian Stan hasn't acted in a miniseries.,Refuted,"On television , Stan portrayed Carter Baizen in Gossip Girl , Prince Jack Benjamin in Kings , Jefferson in Once Upon a Time , and T.J. Hammond in the miniseries Political Animals .","[[[46836,55850,""Sebastian_Stan"",1]],[[46836,55851,""Sebastian_Stan"",2],[46836,55851,""Political_Animals_-LRB-miniseries-RRB-"",0]]]",gpt-5.4-mini,claim_plus_evidence,Refuted,Yes,,
203374,Goosebumps (film) is based on a story by Jane Austen.,Refuted,203374,Goosebumps (film) is based on a story by Jane Austen.,Refuted,"It was directed by Rob Letterman , and written by Darren Lemke , based from a story by Scott Alexander and Larry Karaszewski .","[[[239902,241587,""Goosebumps_-LRB-film-RRB-"",1]],[[239911,241594,""Goosebumps_-LRB-film-RRB-"",0]]]",gpt-5.4,claim_only,Refuted,Yes,,
203374,Goosebumps (film) is based on a story by Jane Austen.,Refuted,203374,Goosebumps (film) is based on a story by Jane Austen.,Refuted,"It was directed by Rob Letterman , and written by Darren Lemke , based from a story by Scott Alexander and Larry Karaszewski .","[[[239902,241587,""Goosebumps_-LRB-film-RRB-"",1]],[[239911,241594,""Goosebumps_-LRB-film-RRB-"",0]]]",gpt-5.4,claim_plus_evidence,Refuted,Yes,,
203374,Goosebumps (film) is based on a story by Jane Austen.,Refuted,203374,Goosebumps (film) is based on a story by Jane Austen.,Refuted,"It was directed by Rob Letterman , and written by Darren Lemke , based from a story by Scott Alexander and Larry Karaszewski .","[[[239902,241587,""Goosebumps_-LRB-film-RRB-"",1]],[[239911,241594,""Goosebumps_-LRB-film-RRB-"",0]]]",gpt-5.4-mini,claim_only,Refuted,Yes,,
203374,Goosebumps (film) is based on a story by Jane Austen.,Refuted,203374,Goosebumps (film) is based on a story by Jane Austen.,Refuted,"It was directed by Rob Letterman , and written by Darren Lemke , based from a story by Scott Alexander and Larry Karaszewski .","[[[239902,241587,""Goosebumps_-LRB-film-RRB-"",1]],[[239911,241594,""Goosebumps_-LRB-film-RRB-"",0]]]",gpt-5.4-mini,claim_plus_evidence,Refuted,Yes,,
2405,Derek Hough starred in Make Your Move.,Supported,2405,Derek Hough starred in Make Your Move.,Supported,"In 2013 , he starred in Make Your Move , a Romeo and Juliet-inspired South Korean-American independent dance film .","[[[18216,22382,""Derek_Hough"",6]]]",gpt-5.4,claim_only,Supported,Yes,,
2405,Derek Hough starred in Make Your Move.,Supported,2405,Derek Hough starred in Make Your Move.,Supported,"In 2013 , he starred in Make Your Move , a Romeo and Juliet-inspired South Korean-American independent dance film .","[[[18216,22382,""Derek_Hough"",6]]]",gpt-5.4,claim_plus_evidence,Supported,Yes,,
2405,Derek Hough starred in Make Your Move.,Supported,2405,Derek Hough starred in Make Your Move.,Supported,"In 2013 , he starred in Make Your Move , a Romeo and Juliet-inspired South Korean-American independent dance film .","[[[18216,22382,""Derek_Hough"",6]]]",gpt-5.4-mini,claim_only,Supported,Yes,,
2405,Derek Hough starred in Make Your Move.,Supported,2405,Derek Hough starred in Make Your Move.,Supported,"In 2013 , he starred in Make Your Move , a Romeo and Juliet-inspired South Korean-American independent dance film .","[[[18216,22382,""Derek_Hough"",6]]]",gpt-5.4-mini,claim_plus_evidence,Supported,Yes,,
25247,The Bee Gees produced music.,Supported,25247,The Bee Gees produced music.,Supported,"After achieving their first chart success in Australia as the Bee Gees with `` Spicks and Specks '' -LRB- their 12th single -RRB- , they returned to the UK in January 1967 where producer Robert Stigwood began promoting them to a worldwide audience .","[[[41311,49645,""Bee_Gees"",11],[41311,49645,""Spicks_and_Specks_-LRB-song-RRB-"",0]],[[41311,49646,""Bee_Gees"",4]]]",gpt-5.4,claim_only,Supported,Yes,,
25247,The Bee Gees produced music.,Supported,25247,The Bee Gees produced music.,Supported,"After achieving their first chart success in Australia as the Bee Gees with `` Spicks and Specks '' -LRB- their 12th single -RRB- , they returned to the UK in January 1967 where producer Robert Stigwood began promoting them to a worldwide audience .","[[[41311,49645,""Bee_Gees"",11],[41311,49645,""Spicks_and_Specks_-LRB-song-RRB-"",0]],[[41311,49646,""Bee_Gees"",4]]]",gpt-5.4,claim_plus_evidence,Refuted,No,supported_to_refuted,
25247,The Bee Gees produced music.,Supported,25247,The Bee Gees produced music.,Supported,"After achieving their first chart success in Australia as the Bee Gees with `` Spicks and Specks '' -LRB- their 12th single -RRB- , they returned to the UK in January 1967 where producer Robert Stigwood began promoting them to a worldwide audience .","[[[41311,49645,""Bee_Gees"",11],[41311,49645,""Spicks_and_Specks_-LRB-song-RRB-"",0]],[[41311,49646,""Bee_Gees"",4]]]",gpt-5.4-mini,claim_only,Supported,Yes,,
25247,The Bee Gees produced music.,Supported,25247,The Bee Gees produced music.,Supported,"After achieving their first chart success in Australia as the Bee Gees with `` Spicks and Specks '' -LRB- their 12th single -RRB- , they returned to the UK in January 1967 where producer Robert Stigwood began promoting them to a worldwide audience .","[[[41311,49645,""Bee_Gees"",11],[41311,49645,""Spicks_and_Specks_-LRB-song-RRB-"",0]],[[41311,49646,""Bee_Gees"",4]]]",gpt-5.4-mini,claim_plus_evidence,Supported,Yes,,
112777,Exercise lowers resting heart rate.,Supported,112777,Exercise lowers resting heart rate.,Supported,"Exercise temporarily increases the rate , but lowers resting heart rate in the long term , and is good for heart health .","[[[132302,147198,""Heart"",19]]]",gpt-5.4,claim_only,Supported,Yes,,
112777,Exercise lowers resting heart rate.,Supported,112777,Exercise lowers resting heart rate.,Supported,"Exercise temporarily increases the rate , but lowers resting heart rate in the long term , and is good for heart health .","[[[132302,147198,""Heart"",19]]]",gpt-5.4,claim_plus_evidence,Supported,Yes,,
112777,Exercise lowers resting heart rate.,Supported,112777,Exercise lowers resting heart rate.,Supported,"Exercise temporarily increases the rate , but lowers resting heart rate in the long term , and is good for heart health .","[[[132302,147198,""Heart"",19]]]",gpt-5.4-mini,claim_only,Supported,Yes,,
112777,Exercise lowers resting heart rate.,Supported,112777,Exercise lowers resting heart rate.,Supported,"Exercise temporarily increases the rate , but lowers resting heart rate in the long term , and is good for heart health .","[[[132302,147198,""Heart"",19]]]",gpt-5.4-mini,claim_plus_evidence,Supported,Yes,,
66211,Psych (season 2) originally aired off of the USA Network.,Refuted,66211,Psych (season 2) originally aired off of the USA Network.,Refuted,"The second season of Psych originally aired in the United States on USA Network from July 13 , 2007 to February 15 , 2008 .","[[[82776,94636,""Psych_-LRB-season_2-RRB-"",0]]]",gpt-5.4,claim_only,Refuted,Yes,,
66211,Psych (season 2) originally aired off of the USA Network.,Refuted,66211,Psych (season 2) originally aired off of the USA Network.,Refuted,"The second season of Psych originally aired in the United States on USA Network from July 13 , 2007 to February 15 , 2008 .","[[[82776,94636,""Psych_-LRB-season_2-RRB-"",0]]]",gpt-5.4,claim_plus_evidence,Refuted,Yes,,
66211,Psych (season 2) originally aired off of the USA Network.,Refuted,66211,Psych (season 2) originally aired off of the USA Network.,Refuted,"The second season of Psych originally aired in the United States on USA Network from July 13 , 2007 to February 15 , 2008 .","[[[82776,94636,""Psych_-LRB-season_2-RRB-"",0]]]",gpt-5.4-mini,claim_only,Refuted,Yes,,
66211,Psych (season 2) originally aired off of the USA Network.,Refuted,66211,Psych (season 2) originally aired off of the USA Network.,Refuted,"The second season of Psych originally aired in the United States on USA Network from July 13 , 2007 to February 15 , 2008 .","[[[82776,94636,""Psych_-LRB-season_2-RRB-"",0]]]",gpt-5.4-mini,claim_plus_evidence,Refuted,Yes,,
197364,Simón Bolívar is still alive.,Refuted,197364,Simón Bolívar is still alive.,Refuted,"Simón José Antonio de la Santísima Trinidad Bolívar y Palacios -LRB- -LSB- siˈmon boˈliβar -RSB- ; 24 July 1783 -- 17 December 1830 -RRB- , known as El Libertador , was a Venezuelan military and political leader who played a leading role in the establishment of Venezuela , Bolivia , Colombia , Ecuador , Peru and Panama as sovereign states , independent of Spanish rule .","[[[231989,235289,""Simo\u0301n_Boli\u0301var"",0]]]",gpt-5.4,claim_only,Refuted,Yes,,
