claim_id,claim_text,true_label,example_id,claim,gold_label,gold_evidence,evidence_sentences_json,evidence_pages_json,evidence_set_size,evidence_set_id,raw_evidence,model,condition,model_output,correct,error_type,notes
573,Doxycycline may not cause vomiting.,Refuted,573,Doxycycline may not cause vomiting.,Refuted,"Common side effects include diarrhea , nausea , vomiting , a red rash , and an increased risk of a sunburn .","[""Common side effects include diarrhea , nausea , vomiting , a red rash , and an increased risk of a sunburn .""]","[""Doxycycline""]",1,fever_set_fc79c9cf322f,"[[[16011,19891,""Doxycycline"",6]]]",gpt-5.4-mini,claim_plus_evidence,Refuted,Yes,,
162,Yin and yang is a concept.,Supported,162,Yin and yang is a concept.,Supported,"In Chinese philosophy , yin and yang -LRB- also yin -- yang or yin yang , yīnyáng `` dark -- bright '' -RRB- describe how seemingly opposite or contrary forces may actually be complementary , interconnected , and interdependent in the natural world , and how they may give rise to each other as they interrelate to one another .","[""In Chinese philosophy , yin and yang -LRB- also yin -- yang or yin yang , yīnyáng `` dark -- bright '' -RRB- describe how seemingly opposite or contrary forces may actually be complementary , interconnected , and interdependent in the natural world , and how they may give rise to each other as they interrelate to one another .""]","[""Yin_and_yang""]",1,fever_set_234dafd54262,"[[[15488,19320,""Yin_and_yang"",0]],[[15488,19321,""Yin_and_yang"",7]]]",gpt-5.4,claim_only,Supported,Yes,,
162,Yin and yang is a concept.,Supported,162,Yin and yang is a concept.,Supported,"In Chinese philosophy , yin and yang -LRB- also yin -- yang or yin yang , yīnyáng `` dark -- bright '' -RRB- describe how seemingly opposite or contrary forces may actually be complementary , interconnected , and interdependent in the natural world , and how they may give rise to each other as they interrelate to one another .","[""In Chinese philosophy , yin and yang -LRB- also yin -- yang or yin yang , yīnyáng `` dark -- bright '' -RRB- describe how seemingly opposite or contrary forces may actually be complementary , interconnected , and interdependent in the natural world , and how they may give rise to each other as they interrelate to one another .""]","[""Yin_and_yang""]",1,fever_set_234dafd54262,"[[[15488,19320,""Yin_and_yang"",0]],[[15488,19321,""Yin_and_yang"",7]]]",gpt-5.4,claim_plus_evidence,Supported,Yes,,
162,Yin and yang is a concept.,Supported,162,Yin and yang is a concept.,Supported,"In Chinese philosophy , yin and yang -LRB- also yin -- yang or yin yang , yīnyáng `` dark -- bright '' -RRB- describe how seemingly opposite or contrary forces may actually be complementary , interconnected , and interdependent in the natural world , and how they may give rise to each other as they interrelate to one another .","[""In Chinese philosophy , yin and yang -LRB- also yin -- yang or yin yang , yīnyáng `` dark -- bright '' -RRB- describe how seemingly opposite or contrary forces may actually be complementary , interconnected , and interdependent in the natural world , and how they may give rise to each other as they interrelate to one another .""]","[""Yin_and_yang""]",1,fever_set_234dafd54262,"[[[15488,19320,""Yin_and_yang"",0]],[[15488,19321,""Yin_and_yang"",7]]]",gpt-5.4-mini,claim_only,Supported,Yes,,
162,Yin and yang is a concept.,Supported,162,Yin and yang is a concept.,Supported,"In Chinese philosophy , yin and yang -LRB- also yin -- yang or yin yang , yīnyáng `` dark -- bright '' -RRB- describe how seemingly opposite or contrary forces may actually be complementary , interconnected , and interdependent in the natural world , and how they may give rise to each other as they interrelate to one another .","[""In Chinese philosophy , yin and yang -LRB- also yin -- yang or yin yang , yīnyáng `` dark -- bright '' -RRB- describe how seemingly opposite or contrary forces may actually be complementary , interconnected , and interdependent in the natural world , and how they may give rise to each other as they interrelate to one another .""]","[""Yin_and_yang""]",1,fever_set_234dafd54262,"[[[15488,19320,""Yin_and_yang"",0]],[[15488,19321,""Yin_and_yang"",7]]]",gpt-5.4-mini,claim_plus_evidence,Supported,Yes,,
916,Pulmonary embolism is not indicated by rapid breathing.,Refuted,916,Pulmonary embolism is not indicated by rapid breathing.,Refuted,"Signs of a PE include low blood oxygen levels , rapid breathing , rapid heart rate , and sometimes a mild fever .","[""Signs of a PE include low blood oxygen levels , rapid breathing , rapid heart rate , and sometimes a mild fever .""]","[""Pulmonary_embolism""]",1,fever_set_8ccb971f1c21,"[[[16454,20383,""Pulmonary_embolism"",3]]]",gpt-5.4,claim_only,Refuted,Yes,,
916,Pulmonary embolism is not indicated by rapid breathing.,Refuted,916,Pulmonary embolism is not indicated by rapid breathing.,Refuted,"Signs of a PE include low blood oxygen levels , rapid breathing , rapid heart rate , and sometimes a mild fever .","[""Signs of a PE include low blood oxygen levels , rapid breathing , rapid heart rate , and sometimes a mild fever .""]","[""Pulmonary_embolism""]",1,fever_set_8ccb971f1c21,"[[[16454,20383,""Pulmonary_embolism"",3]]]",gpt-5.4,claim_plus_evidence,Refuted,Yes,,
916,Pulmonary embolism is not indicated by rapid breathing.,Refuted,916,Pulmonary embolism is not indicated by rapid breathing.,Refuted,"Signs of a PE include low blood oxygen levels , rapid breathing , rapid heart rate , and sometimes a mild fever .","[""Signs of a PE include low blood oxygen levels , rapid breathing , rapid heart rate , and sometimes a mild fever .""]","[""Pulmonary_embolism""]",1,fever_set_8ccb971f1c21,"[[[16454,20383,""Pulmonary_embolism"",3]]]",gpt-5.4-mini,claim_only,Refuted,Yes,,
916,Pulmonary embolism is not indicated by rapid breathing.,Refuted,916,Pulmonary embolism is not indicated by rapid breathing.,Refuted,"Signs of a PE include low blood oxygen levels , rapid breathing , rapid heart rate , and sometimes a mild fever .","[""Signs of a PE include low blood oxygen levels , rapid breathing , rapid heart rate , and sometimes a mild fever .""]","[""Pulmonary_embolism""]",1,fever_set_8ccb971f1c21,"[[[16454,20383,""Pulmonary_embolism"",3]]]",gpt-5.4-mini,claim_plus_evidence,Refuted,Yes,,
849,John S. McCain Jr. graduated in 1931.,Supported,849,John S. McCain Jr. graduated in 1931.,Supported,"McCain grew up in Washington , D.C. , and graduated from the U.S. Naval Academy in 1931 , after which he entered the submarine service .","[""McCain grew up in Washington , D.C. , and graduated from the U.S. Naval Academy in 1931 , after which he entered the submarine service .""]","[""John_S._McCain_Jr.""]",1,fever_set_be69c2b2cba9,"[[[16356,20288,""John_S._McCain_Jr."",3]]]",gpt-5.4,claim_only,Supported,Yes,,
849,John S. McCain Jr. graduated in 1931.,Supported,849,John S. McCain Jr. graduated in 1931.,Supported,"McCain grew up in Washington , D.C. , and graduated from the U.S. Naval Academy in 1931 , after which he entered the submarine service .","[""McCain grew up in Washington , D.C. , and graduated from the U.S. Naval Academy in 1931 , after which he entered the submarine service .""]","[""John_S._McCain_Jr.""]",1,fever_set_be69c2b2cba9,"[[[16356,20288,""John_S._McCain_Jr."",3]]]",gpt-5.4,claim_plus_evidence,Supported,Yes,,
849,John S. McCain Jr. graduated in 1931.,Supported,849,John S. McCain Jr. graduated in 1931.,Supported,"McCain grew up in Washington , D.C. , and graduated from the U.S. Naval Academy in 1931 , after which he entered the submarine service .","[""McCain grew up in Washington , D.C. , and graduated from the U.S. Naval Academy in 1931 , after which he entered the submarine service .""]","[""John_S._McCain_Jr.""]",1,fever_set_be69c2b2cba9,"[[[16356,20288,""John_S._McCain_Jr."",3]]]",gpt-5.4-mini,claim_only,Refuted,No,supported_to_refuted,
849,John S. McCain Jr. graduated in 1931.,Supported,849,John S. McCain Jr. graduated in 1931.,Supported,"McCain grew up in Washington , D.C. , and graduated from the U.S. Naval Academy in 1931 , after which he entered the submarine service .","[""McCain grew up in Washington , D.C. , and graduated from the U.S. Naval Academy in 1931 , after which he entered the submarine service .""]","[""John_S._McCain_Jr.""]",1,fever_set_be69c2b2cba9,"[[[16356,20288,""John_S._McCain_Jr."",3]]]",gpt-5.4-mini,claim_plus_evidence,Supported,Yes,,
532,The New England Patriots won five Super Bowls.,Supported,532,The New England Patriots won five Super Bowls.,Supported,The Patriots are tied with the 49ers and Cowboys for the second most Super Bowl wins with five .,"[""The Patriots are tied with the 49ers and Cowboys for the second most Super Bowl wins with five .""]","[""New_England_Patriots""]",1,fever_set_daf866010ead,"[[[16440,20368,""New_England_Patriots"",16]],[[16440,20369,""New_England_Patriots"",15]]]",gpt-5.4,claim_only,Refuted,No,supported_to_refuted,
532,The New England Patriots won five Super Bowls.,Supported,532,The New England Patriots won five Super Bowls.,Supported,The Patriots are tied with the 49ers and Cowboys for the second most Super Bowl wins with five .,"[""The Patriots are tied with the 49ers and Cowboys for the second most Super Bowl wins with five .""]","[""New_England_Patriots""]",1,fever_set_daf866010ead,"[[[16440,20368,""New_England_Patriots"",16]],[[16440,20369,""New_England_Patriots"",15]]]",gpt-5.4,claim_plus_evidence,Supported,Yes,,
532,The New England Patriots won five Super Bowls.,Supported,532,The New England Patriots won five Super Bowls.,Supported,The Patriots are tied with the 49ers and Cowboys for the second most Super Bowl wins with five .,"[""The Patriots are tied with the 49ers and Cowboys for the second most Super Bowl wins with five .""]","[""New_England_Patriots""]",1,fever_set_daf866010ead,"[[[16440,20368,""New_England_Patriots"",16]],[[16440,20369,""New_England_Patriots"",15]]]",gpt-5.4-mini,claim_only,Supported,Yes,,
532,The New England Patriots won five Super Bowls.,Supported,532,The New England Patriots won five Super Bowls.,Supported,The Patriots are tied with the 49ers and Cowboys for the second most Super Bowl wins with five .,"[""The Patriots are tied with the 49ers and Cowboys for the second most Super Bowl wins with five .""]","[""New_England_Patriots""]",1,fever_set_daf866010ead,"[[[16440,20368,""New_England_Patriots"",16]],[[16440,20369,""New_England_Patriots"",15]]]",gpt-5.4-mini,claim_plus_evidence,Supported,Yes,,
426,Absinthe is banned in some countries.,Supported,426,Absinthe is banned in some countries.,Supported,"By 1915 , absinthe had been banned in the United States and in much of Europe , including France , the Netherlands , Belgium , Switzerland and Austria-Hungary .","[""By 1915 , absinthe had been banned in the United States and in much of Europe , including France , the Netherlands , Belgium , Switzerland and Austria-Hungary .""]","[""Absinthe""]",1,fever_set_1ff20b84d559,"[[[15852,19715,""Absinthe"",16]]]",gpt-5.4,claim_only,Supported,Yes,,
426,Absinthe is banned in some countries.,Supported,426,Absinthe is banned in some countries.,Supported,"By 1915 , absinthe had been banned in the United States and in much of Europe , including France , the Netherlands , Belgium , Switzerland and Austria-Hungary .","[""By 1915 , absinthe had been banned in the United States and in much of Europe , including France , the Netherlands , Belgium , Switzerland and Austria-Hungary .""]","[""Absinthe""]",1,fever_set_1ff20b84d559,"[[[15852,19715,""Absinthe"",16]]]",gpt-5.4,claim_plus_evidence,Supported,Yes,,
426,Absinthe is banned in some countries.,Supported,426,Absinthe is banned in some countries.,Supported,"By 1915 , absinthe had been banned in the United States and in much of Europe , including France , the Netherlands , Belgium , Switzerland and Austria-Hungary .","[""By 1915 , absinthe had been banned in the United States and in much of Europe , including France , the Netherlands , Belgium , Switzerland and Austria-Hungary .""]","[""Absinthe""]",1,fever_set_1ff20b84d559,"[[[15852,19715,""Absinthe"",16]]]",gpt-5.4-mini,claim_only,Supported,Yes,,
426,Absinthe is banned in some countries.,Supported,426,Absinthe is banned in some countries.,Supported,"By 1915 , absinthe had been banned in the United States and in much of Europe , including France , the Netherlands , Belgium , Switzerland and Austria-Hungary .","[""By 1915 , absinthe had been banned in the United States and in much of Europe , including France , the Netherlands , Belgium , Switzerland and Austria-Hungary .""]","[""Absinthe""]",1,fever_set_1ff20b84d559,"[[[15852,19715,""Absinthe"",16]]]",gpt-5.4-mini,claim_plus_evidence,Supported,Yes,,
315,"Yemen has an area of 203,850 square miles.",Supported,315,"Yemen has an area of 203,850 square miles.",Supported,"Yemen is the second-largest country in the peninsula , occupying 527,970 km2 -LRB- 203,850 sq mi -RRB- .","[""Yemen is the second-largest country in the peninsula , occupying 527,970 km2 -LRB- 203,850 sq mi -RRB- .""]","[""Yemen""]",1,fever_set_cec21e3b7a13,"[[[15681,19535,""Yemen"",1]]]",gpt-5.4,claim_only,Refuted,No,supported_to_refuted,
315,"Yemen has an area of 203,850 square miles.",Supported,315,"Yemen has an area of 203,850 square miles.",Supported,"Yemen is the second-largest country in the peninsula , occupying 527,970 km2 -LRB- 203,850 sq mi -RRB- .","[""Yemen is the second-largest country in the peninsula , occupying 527,970 km2 -LRB- 203,850 sq mi -RRB- .""]","[""Yemen""]",1,fever_set_cec21e3b7a13,"[[[15681,19535,""Yemen"",1]]]",gpt-5.4,claim_plus_evidence,Supported,Yes,,
315,"Yemen has an area of 203,850 square miles.",Supported,315,"Yemen has an area of 203,850 square miles.",Supported,"Yemen is the second-largest country in the peninsula , occupying 527,970 km2 -LRB- 203,850 sq mi -RRB- .","[""Yemen is the second-largest country in the peninsula , occupying 527,970 km2 -LRB- 203,850 sq mi -RRB- .""]","[""Yemen""]",1,fever_set_cec21e3b7a13,"[[[15681,19535,""Yemen"",1]]]",gpt-5.4-mini,claim_only,Refuted,No,supported_to_refuted,
315,"Yemen has an area of 203,850 square miles.",Supported,315,"Yemen has an area of 203,850 square miles.",Supported,"Yemen is the second-largest country in the peninsula , occupying 527,970 km2 -LRB- 203,850 sq mi -RRB- .","[""Yemen is the second-largest country in the peninsula , occupying 527,970 km2 -LRB- 203,850 sq mi -RRB- .""]","[""Yemen""]",1,fever_set_cec21e3b7a13,"[[[15681,19535,""Yemen"",1]]]",gpt-5.4-mini,claim_plus_evidence,Supported,Yes,,
726,Hinduism engages in pilgrimage to sacred sites.,Supported,726,Hinduism engages in pilgrimage to sacred sites.,Supported,"Although Hinduism contains a broad range of philosophies , it is linked by shared concepts , recognisable rituals , cosmology , shared textual resources , and pilgrimage to sacred sites .","[""Although Hinduism contains a broad range of philosophies , it is linked by shared concepts , recognisable rituals , cosmology , shared textual resources , and pilgrimage to sacred sites .""]","[""Hinduism""]",1,fever_set_4c63158bcad8,"[[[16174,20039,""Hinduism"",6]]]",gpt-5.4,claim_only,Supported,Yes,,
726,Hinduism engages in pilgrimage to sacred sites.,Supported,726,Hinduism engages in pilgrimage to sacred sites.,Supported,"Although Hinduism contains a broad range of philosophies , it is linked by shared concepts , recognisable rituals , cosmology , shared textual resources , and pilgrimage to sacred sites .","[""Although Hinduism contains a broad range of philosophies , it is linked by shared concepts , recognisable rituals , cosmology , shared textual resources , and pilgrimage to sacred sites .""]","[""Hinduism""]",1,fever_set_4c63158bcad8,"[[[16174,20039,""Hinduism"",6]]]",gpt-5.4,claim_plus_evidence,Supported,Yes,,
726,Hinduism engages in pilgrimage to sacred sites.,Supported,726,Hinduism engages in pilgrimage to sacred sites.,Supported,"Although Hinduism contains a broad range of philosophies , it is linked by shared concepts , recognisable rituals , cosmology , shared textual resources , and pilgrimage to sacred sites .","[""Although Hinduism contains a broad range of philosophies , it is linked by shared concepts , recognisable rituals , cosmology , shared textual resources , and pilgrimage to sacred sites .""]","[""Hinduism""]",1,fever_set_4c63158bcad8,"[[[16174,20039,""Hinduism"",6]]]",gpt-5.4-mini,claim_only,Supported,Yes,,
726,Hinduism engages in pilgrimage to sacred sites.,Supported,726,Hinduism engages in pilgrimage to sacred sites.,Supported,"Although Hinduism contains a broad range of philosophies , it is linked by shared concepts , recognisable rituals , cosmology , shared textual resources , and pilgrimage to sacred sites .","[""Although Hinduism contains a broad range of philosophies , it is linked by shared concepts , recognisable rituals , cosmology , shared textual resources , and pilgrimage to sacred sites .""]","[""Hinduism""]",1,fever_set_4c63158bcad8,"[[[16174,20039,""Hinduism"",6]]]",gpt-5.4-mini,claim_plus_evidence,Supported,Yes,,
