claim_id,claim,true_label,predicted_label,model,gold_evidence,raw_model_output,taxonomy_label,taxonomy_notes
105788,Goldie Hawn received a Grammy nomination.,Supported,Refuted,gpt-5.4,"Hawn maintained bankable star status for more than three decades thereafter , appearing in numerous films such as There 's a Girl in My Soup -LRB- 1970 -RRB- , Butterflies Are Free -LRB- 1972 -RRB- , The Sugarland Express -LRB- 1974 -RRB- , Shampoo -LRB- 1975 -RRB- , Foul Play -LRB- 1978 -RRB- , Seems Like Old Times -LRB- 1980 -RRB- , and the title role in Private Benjamin -LRB- 1980 -RRB- , for which she was nominated for the Academy Award for Best Actress .",,,
105788,Goldie Hawn received a Grammy nomination.,Supported,Refuted,gpt-5.4-mini,"Hawn maintained bankable star status for more than three decades thereafter , appearing in numerous films such as There 's a Girl in My Soup -LRB- 1970 -RRB- , Butterflies Are Free -LRB- 1972 -RRB- , The Sugarland Express -LRB- 1974 -RRB- , Shampoo -LRB- 1975 -RRB- , Foul Play -LRB- 1978 -RRB- , Seems Like Old Times -LRB- 1980 -RRB- , and the title role in Private Benjamin -LRB- 1980 -RRB- , for which she was nominated for the Academy Award for Best Actress .",,,
133360,Star Trek was written by Roberto Orci.,Supported,Refuted,gpt-5.4-mini,He and Kurtzman since returned to working with Abrams on Mission : Impossible III and both Star Trek and Star Trek Into Darkness .,,,
174986,The 1998 romantic comedy The Man in the Iron Mask starred Leonardo DiCaprio.,Refuted,Supported,gpt-5.4-mini,"The Man in the Iron Mask is a 1998 American action drama film directed , produced , and written by Randall Wallace , and starring Leonardo DiCaprio in a dual role as the title character and villain , Jeremy Irons as Aramis , John Malkovich as Athos , Gerard Depardieu as Porthos , and Gabriel Byrne as D'Artagnan .",,,
8577,The Dodo has been depicted with a naked head and arm.,Refuted,Supported,gpt-5.4-mini,"It has been depicted with brownish-grey plumage , yellow feet , a tuft of tail feathers , a grey , naked head , and a black , yellow , and green beak .",,,
53468,Underdog was directed by an American film director.,Supported,Refuted,gpt-5.4,"Directed by Frederik Du Chau and written by Joe Piscatella , Adam Rifkin , and Craig A. Williams , the film stars Jim Belushi , Peter Dinklage , John Slattery , and Patrick Warburton with the voice talents of Jason Lee , Amy Adams , and Brad Garrett . Jason Michael Lee -LRB- born April 25 , 1970 -RRB- is an American actor , producer , comedian and skateboarder .",,,
53468,Underdog was directed by an American film director.,Supported,Refuted,gpt-5.4-mini,"Directed by Frederik Du Chau and written by Joe Piscatella , Adam Rifkin , and Craig A. Williams , the film stars Jim Belushi , Peter Dinklage , John Slattery , and Patrick Warburton with the voice talents of Jason Lee , Amy Adams , and Brad Garrett . Jason Michael Lee -LRB- born April 25 , 1970 -RRB- is an American actor , producer , comedian and skateboarder .",,,
140776,Natasha Lyonne is also known by another name.,Refuted,Supported,gpt-5.4,"Natasha Bianca Lyonne Braunstein -LRB- born April 4 , 1979 -RRB- , better known as Natasha Lyonne , is an American actress .",,,
140776,Natasha Lyonne is also known by another name.,Refuted,Supported,gpt-5.4-mini,"Natasha Bianca Lyonne Braunstein -LRB- born April 4 , 1979 -RRB- , better known as Natasha Lyonne , is an American actress .",,,
217198,A monk lives alone or with other types of people.,Supported,Refuted,gpt-5.4,"A monk -LRB- -LSB- mʌŋk -RSB- , from μοναχός , monachos , `` single , solitary '' and Latin monachus -RRB- is a person who practices religious asceticism by monastic living , either alone or with any number of other monks .",,,
192748,The Colbert Report has not been taped.,Supported,Refuted,gpt-5.4,"The show was taped in New York City 's Hell 's Kitchen neighborhood , and the program 's set is `` hyper-American '' , epitomizing the character 's ego .",,,
192748,The Colbert Report has not been taped.,Supported,Refuted,gpt-5.4-mini,"The show was taped in New York City 's Hell 's Kitchen neighborhood , and the program 's set is `` hyper-American '' , epitomizing the character 's ego .",,,
198545,Catherine Hardwicke is an award-winning film director.,Supported,Refuted,gpt-5.4,"Catherine Hardwicke -LRB- born Helen Catherine Hardwicke ; -RRB- is an American film director , production designer and screenwriter . Her works include the Academy Award-nominated independent film Thirteen , which she co-wrote with Nikki Reed , the film 's co-star , the Biblically-themed The Nativity Story , the vampire film Twilight , the werewolf film Red Riding Hood , and the classic skateboarding film Lords of Dogtown .",,,
198545,Catherine Hardwicke is an award-winning film director.,Supported,Refuted,gpt-5.4-mini,"Catherine Hardwicke -LRB- born Helen Catherine Hardwicke ; -RRB- is an American film director , production designer and screenwriter . Her works include the Academy Award-nominated independent film Thirteen , which she co-wrote with Nikki Reed , the film 's co-star , the Biblically-themed The Nativity Story , the vampire film Twilight , the werewolf film Red Riding Hood , and the classic skateboarding film Lords of Dogtown .",,,
130325,Dark matter is different from neutrinos.,Refuted,Supported,gpt-5.4,"Dark matter is a hypothetical type of matter distinct from baryonic matter -LRB- ordinary matter such as protons and neutrons -RRB- , neutrinos and dark energy .",,,
130325,Dark matter is different from neutrinos.,Refuted,Supported,gpt-5.4-mini,"Dark matter is a hypothetical type of matter distinct from baryonic matter -LRB- ordinary matter such as protons and neutrons -RRB- , neutrinos and dark energy .",,,
21899,Morse Code is used in air traffic control.,Supported,Refuted,gpt-5.4-mini,Pilots and air traffic controllers usually need only a cursory understanding .,,,
148173,The Mormon population has been growing rapidly due to high death and conversion rates.,Refuted,Supported,gpt-5.4-mini,"Due to their high birth and conversion rates , the Mormon population has grown significantly in recent decades .",,,
96740,Cleopatre is rarely one of three operas.,Refuted,Supported,gpt-5.4-mini,Cléopâtre is one of three operas by Massenet to be premiered posthumously ; the others are Panurge -LRB- 1913 -RRB- and Amadis -LRB- 1922 -RRB- .,,,
85338,George Harrison was married to Pattie Boyd in 1970.,Refuted,Supported,gpt-5.4,"Harrison 's first marriage , to model Pattie Boyd in 1966 , ended in divorce in 1977 .",,,
85338,George Harrison was married to Pattie Boyd in 1970.,Refuted,Supported,gpt-5.4-mini,"Harrison 's first marriage , to model Pattie Boyd in 1966 , ended in divorce in 1977 .",,,
165653,Tom Baker has reviewed video games.,Refuted,Supported,gpt-5.4,"In addition to performing acting roles , Baker has narrated commercials , video games , audiobooks and television series .",,,
152918,Loretta Sanchez is only German.,Supported,Refuted,gpt-5.4,"Loretta L. Sánchez -LRB- born January 7 , 1960 -RRB- is an American politician who served in the United States House of Representatives from 1997 to 2017 .",,,
152918,Loretta Sanchez is only German.,Supported,Refuted,gpt-5.4-mini,"Loretta L. Sánchez -LRB- born January 7 , 1960 -RRB- is an American politician who served in the United States House of Representatives from 1997 to 2017 .",,,
19177,Victoria Palace Theatre is on the same side as a central London railway terminus.,Refuted,Supported,gpt-5.4,"Victoria Palace Theatre is a West End theatre in Victoria Street , in the City of Westminster , opposite Victoria Station . Victoria station is a central London railway terminus and connected London Underground station in Victoria , in the City of Westminster .",,,
19177,Victoria Palace Theatre is on the same side as a central London railway terminus.,Refuted,Supported,gpt-5.4-mini,"Victoria Palace Theatre is a West End theatre in Victoria Street , in the City of Westminster , opposite Victoria Station . Victoria station is a central London railway terminus and connected London Underground station in Victoria , in the City of Westminster .",,,
34180,A Floppy disk is composed of a thin and flexible magnetic transmission medium.,Supported,Refuted,gpt-5.4,"A floppy disk , also called a floppy , diskette or just disk , is a type of disk storage composed of a disk of thin and flexible magnetic storage medium , sealed in a rectangular plastic enclosure lined with fabric that removes dust particles .",,,
221086,A&E serves as the flagship property of America.,Refuted,Supported,gpt-5.4-mini,"A&E -LRB- previously Arts & Entertainment Network -RRB- is an American cable and satellite television channel that serves as the flagship television property of A&E Networks , a joint venture between the Hearst Corporation and Disney -- ABC Television Group subsidiary of the Walt Disney Company -LRB- both of which maintain a 50 % ownership interest -RRB- .",,,
110147,Cordilleran Ice Sheet is made up mostly of snow.,Supported,Refuted,gpt-5.4,"The Cordilleran ice sheet was a major ice sheet that periodically covered large parts of North America during glacial periods over the last ~ 2.6 million years . An ice sheet is a mass of glacier ice that covers surrounding terrain and is greater than 50000 km2 , thus also known as continental glacier .",,,
110147,Cordilleran Ice Sheet is made up mostly of snow.,Supported,Refuted,gpt-5.4-mini,"The Cordilleran ice sheet was a major ice sheet that periodically covered large parts of North America during glacial periods over the last ~ 2.6 million years . An ice sheet is a mass of glacier ice that covers surrounding terrain and is greater than 50000 km2 , thus also known as continental glacier .",,,
173919,An Education was created by a writer Lynn Barber.,Refuted,Supported,gpt-5.4,An Education is a 2009 coming-of-age drama film based on a memoir of the same name by British journalist Lynn Barber .,,,
173919,An Education was created by a writer Lynn Barber.,Refuted,Supported,gpt-5.4-mini,An Education is a 2009 coming-of-age drama film based on a memoir of the same name by British journalist Lynn Barber .,,,
158036,The Book of Mormon was the winner of a Tony Award for Best Musical.,Supported,Refuted,gpt-5.4-mini,"The show was awarded nine Tony Awards , one of which was for Best Musical , and a Grammy Award for Best Musical Theater Album .",,,
48725,Awkward Black Girl is a television series.,Refuted,Supported,gpt-5.4,The Mis-Adventures of Awkward Black Girl -LRB- often simply referred to as Awkward Black Girl -RRB- is an American comedy web series created by and starring Issa Rae .,,,
48725,Awkward Black Girl is a television series.,Refuted,Supported,gpt-5.4-mini,The Mis-Adventures of Awkward Black Girl -LRB- often simply referred to as Awkward Black Girl -RRB- is an American comedy web series created by and starring Issa Rae .,,,
142620,Tennessee is a producer of grain.,Refuted,Supported,gpt-5.4-mini,"Poultry , soybeans , and cattle are the state 's primary agricultural products , and major manufacturing exports include chemicals , transportation equipment , and electrical equipment .",,,
88110,Henry II of France was not involved with the cause of a war about religion.,Supported,Refuted,gpt-5.4,"He was succeeded in turn by three of his sons , whose ineffective reigns helped to spark the French Wars of Religion between Protestants and Catholics .",,,
88110,Henry II of France was not involved with the cause of a war about religion.,Supported,Refuted,gpt-5.4-mini,"He was succeeded in turn by three of his sons , whose ineffective reigns helped to spark the French Wars of Religion between Protestants and Catholics .",,,
136290,Java is an landform.,Supported,Refuted,gpt-5.4,Java -LRB- Indonesian : Jawa ; Javanese : ꦗꦮ ; Sundanese : -RRB- is an island of Indonesia . An island or isle is any piece of sub-continental land that is surrounded by water .,,,
136290,Java is an landform.,Supported,Refuted,gpt-5.4-mini,Java -LRB- Indonesian : Jawa ; Javanese : ꦗꦮ ; Sundanese : -RRB- is an island of Indonesia . An island or isle is any piece of sub-continental land that is surrounded by water .,,,
