example_id,claim,gold_label,gold_evidence,raw_evidence,model,condition,model_output,correct,error_type,notes
79538,Sheryl Lee has yet to appear in a film as of 2016.,Refuted,"After studying acting in college , Lee relocated to Seattle , Washington to work in theater , where she was cast by David Lynch as Laura Palmer and Maddy Ferguson on the 1990 cult TV series Twin Peaks and in the 1992 film Twin Peaks : Fire Walk with Me .","[[[96482,109652,""Sheryl_Lee"",1]],[[96482,109653,""Sheryl_Lee"",5]],[[96482,109654,""Sheryl_Lee"",6]],[[96482,109655,""Sheryl_Lee"",7],[96482,109655,""Cafe\u0301_Society_-LRB-film-RRB-"",0]],[[96491,109666,""Sheryl_Lee"",5],[96491,109666,""Backbeat_-LRB-film-RRB-"",0]],[[96491,109667,""Sheryl_Lee"",6]],[[96498,109671,""Sheryl_Lee"",1]],[[96498,109672,""Sheryl_Lee"",5],[96498,109672,""Mother_Night_-LRB-film-RRB-"",9],[96498,109672,""Mother_Night_-LRB-film-RRB-"",0],[96498,109672,""Backbeat_-LRB-film-RRB-"",2],[96498,109672,""Backbeat_-LRB-film-RRB-"",0]],[[96498,109673,""Sheryl_Lee"",6]],[[96498,109674,""Sheryl_Lee"",7],[96498,109674,""Cafe\u0301_Society_-LRB-film-RRB-"",0]]]",GPT-4.1,claim_plus_evidence,,,,
79538,Sheryl Lee has yet to appear in a film as of 2016.,Refuted,"After studying acting in college , Lee relocated to Seattle , Washington to work in theater , where she was cast by David Lynch as Laura Palmer and Maddy Ferguson on the 1990 cult TV series Twin Peaks and in the 1992 film Twin Peaks : Fire Walk with Me .","[[[96482,109652,""Sheryl_Lee"",1]],[[96482,109653,""Sheryl_Lee"",5]],[[96482,109654,""Sheryl_Lee"",6]],[[96482,109655,""Sheryl_Lee"",7],[96482,109655,""Cafe\u0301_Society_-LRB-film-RRB-"",0]],[[96491,109666,""Sheryl_Lee"",5],[96491,109666,""Backbeat_-LRB-film-RRB-"",0]],[[96491,109667,""Sheryl_Lee"",6]],[[96498,109671,""Sheryl_Lee"",1]],[[96498,109672,""Sheryl_Lee"",5],[96498,109672,""Mother_Night_-LRB-film-RRB-"",9],[96498,109672,""Mother_Night_-LRB-film-RRB-"",0],[96498,109672,""Backbeat_-LRB-film-RRB-"",2],[96498,109672,""Backbeat_-LRB-film-RRB-"",0]],[[96498,109673,""Sheryl_Lee"",6]],[[96498,109674,""Sheryl_Lee"",7],[96498,109674,""Cafe\u0301_Society_-LRB-film-RRB-"",0]]]",GPT-4.1 mini,claim_only,,,,
79538,Sheryl Lee has yet to appear in a film as of 2016.,Refuted,"After studying acting in college , Lee relocated to Seattle , Washington to work in theater , where she was cast by David Lynch as Laura Palmer and Maddy Ferguson on the 1990 cult TV series Twin Peaks and in the 1992 film Twin Peaks : Fire Walk with Me .","[[[96482,109652,""Sheryl_Lee"",1]],[[96482,109653,""Sheryl_Lee"",5]],[[96482,109654,""Sheryl_Lee"",6]],[[96482,109655,""Sheryl_Lee"",7],[96482,109655,""Cafe\u0301_Society_-LRB-film-RRB-"",0]],[[96491,109666,""Sheryl_Lee"",5],[96491,109666,""Backbeat_-LRB-film-RRB-"",0]],[[96491,109667,""Sheryl_Lee"",6]],[[96498,109671,""Sheryl_Lee"",1]],[[96498,109672,""Sheryl_Lee"",5],[96498,109672,""Mother_Night_-LRB-film-RRB-"",9],[96498,109672,""Mother_Night_-LRB-film-RRB-"",0],[96498,109672,""Backbeat_-LRB-film-RRB-"",2],[96498,109672,""Backbeat_-LRB-film-RRB-"",0]],[[96498,109673,""Sheryl_Lee"",6]],[[96498,109674,""Sheryl_Lee"",7],[96498,109674,""Cafe\u0301_Society_-LRB-film-RRB-"",0]]]",GPT-4.1 mini,claim_plus_evidence,,,,
172478,Matteo Renzi is German.,Refuted,Matteo Renzi -LRB- -LSB- matˈtɛːo ˈrɛntsi -RSB- ; born 11 January 1975 -RRB- is an Italian politician who served as the Prime Minister of Italy from February 2014 until December 2016 .,"[[[199073,208752,""Matteo_Renzi"",0]]]",GPT-4.1,claim_only,,,,
172478,Matteo Renzi is German.,Refuted,Matteo Renzi -LRB- -LSB- matˈtɛːo ˈrɛntsi -RSB- ; born 11 January 1975 -RRB- is an Italian politician who served as the Prime Minister of Italy from February 2014 until December 2016 .,"[[[199073,208752,""Matteo_Renzi"",0]]]",GPT-4.1,claim_plus_evidence,,,,
172478,Matteo Renzi is German.,Refuted,Matteo Renzi -LRB- -LSB- matˈtɛːo ˈrɛntsi -RSB- ; born 11 January 1975 -RRB- is an Italian politician who served as the Prime Minister of Italy from February 2014 until December 2016 .,"[[[199073,208752,""Matteo_Renzi"",0]]]",GPT-4.1 mini,claim_only,,,,
172478,Matteo Renzi is German.,Refuted,Matteo Renzi -LRB- -LSB- matˈtɛːo ˈrɛntsi -RSB- ; born 11 January 1975 -RRB- is an Italian politician who served as the Prime Minister of Italy from February 2014 until December 2016 .,"[[[199073,208752,""Matteo_Renzi"",0]]]",GPT-4.1 mini,claim_plus_evidence,,,,
60977,The highest point of the Hindu Kush is Everest.,Refuted,"The Hindu Kush range has numerous high snow-capped peaks , with the highest point in the Hindu Kush being Tirich Mir or Terichmir at 7708 m in the Chitral District of Khyber Pakhtunkhwa , Pakistan .","[[[77491,88936,""Hindu_Kush"",5]]]",GPT-4.1,claim_only,,,,
60977,The highest point of the Hindu Kush is Everest.,Refuted,"The Hindu Kush range has numerous high snow-capped peaks , with the highest point in the Hindu Kush being Tirich Mir or Terichmir at 7708 m in the Chitral District of Khyber Pakhtunkhwa , Pakistan .","[[[77491,88936,""Hindu_Kush"",5]]]",GPT-4.1,claim_plus_evidence,,,,
60977,The highest point of the Hindu Kush is Everest.,Refuted,"The Hindu Kush range has numerous high snow-capped peaks , with the highest point in the Hindu Kush being Tirich Mir or Terichmir at 7708 m in the Chitral District of Khyber Pakhtunkhwa , Pakistan .","[[[77491,88936,""Hindu_Kush"",5]]]",GPT-4.1 mini,claim_only,,,,
60977,The highest point of the Hindu Kush is Everest.,Refuted,"The Hindu Kush range has numerous high snow-capped peaks , with the highest point in the Hindu Kush being Tirich Mir or Terichmir at 7708 m in the Chitral District of Khyber Pakhtunkhwa , Pakistan .","[[[77491,88936,""Hindu_Kush"",5]]]",GPT-4.1 mini,claim_plus_evidence,,,,
100584,Same Old Love is disassociated from Selena Gomez.,Refuted,"`` Same Old Love '' is a song by American singer Selena Gomez from her second studio album , Revival -LRB- 2015 -RRB- .","[[[118262,132098,""Same_Old_Love"",0]],[[118262,132099,""Same_Old_Love"",20]]]",GPT-4.1,claim_only,,,,
100584,Same Old Love is disassociated from Selena Gomez.,Refuted,"`` Same Old Love '' is a song by American singer Selena Gomez from her second studio album , Revival -LRB- 2015 -RRB- .","[[[118262,132098,""Same_Old_Love"",0]],[[118262,132099,""Same_Old_Love"",20]]]",GPT-4.1,claim_plus_evidence,,,,
100584,Same Old Love is disassociated from Selena Gomez.,Refuted,"`` Same Old Love '' is a song by American singer Selena Gomez from her second studio album , Revival -LRB- 2015 -RRB- .","[[[118262,132098,""Same_Old_Love"",0]],[[118262,132099,""Same_Old_Love"",20]]]",GPT-4.1 mini,claim_only,,,,
100584,Same Old Love is disassociated from Selena Gomez.,Refuted,"`` Same Old Love '' is a song by American singer Selena Gomez from her second studio album , Revival -LRB- 2015 -RRB- .","[[[118262,132098,""Same_Old_Love"",0]],[[118262,132099,""Same_Old_Love"",20]]]",GPT-4.1 mini,claim_plus_evidence,,,,
32820,The heart beats at a resting rate close to 22 beats per minute.,Refuted,The heart beats at a resting rate close to 72 beats per minute .,"[[[48908,58231,""Heart"",18]]]",GPT-4.1,claim_only,,,,
32820,The heart beats at a resting rate close to 22 beats per minute.,Refuted,The heart beats at a resting rate close to 72 beats per minute .,"[[[48908,58231,""Heart"",18]]]",GPT-4.1,claim_plus_evidence,,,,
32820,The heart beats at a resting rate close to 22 beats per minute.,Refuted,The heart beats at a resting rate close to 72 beats per minute .,"[[[48908,58231,""Heart"",18]]]",GPT-4.1 mini,claim_only,,,,
32820,The heart beats at a resting rate close to 22 beats per minute.,Refuted,The heart beats at a resting rate close to 72 beats per minute .,"[[[48908,58231,""Heart"",18]]]",GPT-4.1 mini,claim_plus_evidence,,,,
215500,Weekly Idol is hosted by Yoo Jae Suk.,Refuted,The show is hosted by comedian Jeong Hyeong-don and rapper Defconn .,"[[[255999,255303,""Weekly_Idol"",1]]]",GPT-4.1,claim_only,,,,
215500,Weekly Idol is hosted by Yoo Jae Suk.,Refuted,The show is hosted by comedian Jeong Hyeong-don and rapper Defconn .,"[[[255999,255303,""Weekly_Idol"",1]]]",GPT-4.1,claim_plus_evidence,,,,
215500,Weekly Idol is hosted by Yoo Jae Suk.,Refuted,The show is hosted by comedian Jeong Hyeong-don and rapper Defconn .,"[[[255999,255303,""Weekly_Idol"",1]]]",GPT-4.1 mini,claim_only,,,,
215500,Weekly Idol is hosted by Yoo Jae Suk.,Refuted,The show is hosted by comedian Jeong Hyeong-don and rapper Defconn .,"[[[255999,255303,""Weekly_Idol"",1]]]",GPT-4.1 mini,claim_plus_evidence,,,,
4713,Tool has won three Oscars.,Refuted,"Tool has won three Grammy Awards , performed worldwide tours , and produced albums topping the charts in several countries .","[[[21057,25849,""Tool_-LRB-band-RRB-"",3]]]",GPT-4.1,claim_only,,,,
4713,Tool has won three Oscars.,Refuted,"Tool has won three Grammy Awards , performed worldwide tours , and produced albums topping the charts in several countries .","[[[21057,25849,""Tool_-LRB-band-RRB-"",3]]]",GPT-4.1,claim_plus_evidence,,,,
4713,Tool has won three Oscars.,Refuted,"Tool has won three Grammy Awards , performed worldwide tours , and produced albums topping the charts in several countries .","[[[21057,25849,""Tool_-LRB-band-RRB-"",3]]]",GPT-4.1 mini,claim_only,,,,
4713,Tool has won three Oscars.,Refuted,"Tool has won three Grammy Awards , performed worldwide tours , and produced albums topping the charts in several countries .","[[[21057,25849,""Tool_-LRB-band-RRB-"",3]]]",GPT-4.1 mini,claim_plus_evidence,,,,
105419,Youtube is not a website.,Refuted,"YouTube is an American video-sharing website headquartered in San Bruno , California .","[[[123742,138131,""YouTube"",0]]]",GPT-4.1,claim_only,,,,
105419,Youtube is not a website.,Refuted,"YouTube is an American video-sharing website headquartered in San Bruno , California .","[[[123742,138131,""YouTube"",0]]]",GPT-4.1,claim_plus_evidence,,,,
105419,Youtube is not a website.,Refuted,"YouTube is an American video-sharing website headquartered in San Bruno , California .","[[[123742,138131,""YouTube"",0]]]",GPT-4.1 mini,claim_only,,,,
105419,Youtube is not a website.,Refuted,"YouTube is an American video-sharing website headquartered in San Bruno , California .","[[[123742,138131,""YouTube"",0]]]",GPT-4.1 mini,claim_plus_evidence,,,,
10328,"Sidse Babett Knudsen graduated on November 22nd, 1968.",Refuted,"Sidse Babett Knudsen -LRB- -LSB- ˈsisə b̥ab̥ɛd̥ ˈkʰnusn̩ -RSB- ; born 22 November 1968 -RRB- is a Danish actress who works in theatre , television , and film .","[[[25294,31192,""Sidse_Babett_Knudsen"",0]]]",GPT-4.1,claim_only,,,,
10328,"Sidse Babett Knudsen graduated on November 22nd, 1968.",Refuted,"Sidse Babett Knudsen -LRB- -LSB- ˈsisə b̥ab̥ɛd̥ ˈkʰnusn̩ -RSB- ; born 22 November 1968 -RRB- is a Danish actress who works in theatre , television , and film .","[[[25294,31192,""Sidse_Babett_Knudsen"",0]]]",GPT-4.1,claim_plus_evidence,,,,
10328,"Sidse Babett Knudsen graduated on November 22nd, 1968.",Refuted,"Sidse Babett Knudsen -LRB- -LSB- ˈsisə b̥ab̥ɛd̥ ˈkʰnusn̩ -RSB- ; born 22 November 1968 -RRB- is a Danish actress who works in theatre , television , and film .","[[[25294,31192,""Sidse_Babett_Knudsen"",0]]]",GPT-4.1 mini,claim_only,,,,
10328,"Sidse Babett Knudsen graduated on November 22nd, 1968.",Refuted,"Sidse Babett Knudsen -LRB- -LSB- ˈsisə b̥ab̥ɛd̥ ˈkʰnusn̩ -RSB- ; born 22 November 1968 -RRB- is a Danish actress who works in theatre , television , and film .","[[[25294,31192,""Sidse_Babett_Knudsen"",0]]]",GPT-4.1 mini,claim_plus_evidence,,,,
11432,The first inauguration of Bill Clinton made him the 50th President of the United States.,Refuted,"The first inauguration of Bill Clinton as the 42nd President of the United States was held on January 20 , 1993 on the West Front of the United States Capitol Building in Washington , D.C. .","[[[26608,32656,""First_inauguration_of_Bill_Clinton"",0]]]",GPT-4.1,claim_only,,,,
11432,The first inauguration of Bill Clinton made him the 50th President of the United States.,Refuted,"The first inauguration of Bill Clinton as the 42nd President of the United States was held on January 20 , 1993 on the West Front of the United States Capitol Building in Washington , D.C. .","[[[26608,32656,""First_inauguration_of_Bill_Clinton"",0]]]",GPT-4.1,claim_plus_evidence,,,,
11432,The first inauguration of Bill Clinton made him the 50th President of the United States.,Refuted,"The first inauguration of Bill Clinton as the 42nd President of the United States was held on January 20 , 1993 on the West Front of the United States Capitol Building in Washington , D.C. .","[[[26608,32656,""First_inauguration_of_Bill_Clinton"",0]]]",GPT-4.1 mini,claim_only,,,,
11432,The first inauguration of Bill Clinton made him the 50th President of the United States.,Refuted,"The first inauguration of Bill Clinton as the 42nd President of the United States was held on January 20 , 1993 on the West Front of the United States Capitol Building in Washington , D.C. .","[[[26608,32656,""First_inauguration_of_Bill_Clinton"",0]]]",GPT-4.1 mini,claim_plus_evidence,,,,
125513,The dress did not inspire hashtags.,Refuted,"In the first week after the surfacing of the image alone , more than 10 million tweets mentioned the dress , using hashtags such as #thedress , #whiteandgold and #blackandblue .","[[[147203,162193,""The_dress"",5]]]",GPT-4.1,claim_only,,,,
125513,The dress did not inspire hashtags.,Refuted,"In the first week after the surfacing of the image alone , more than 10 million tweets mentioned the dress , using hashtags such as #thedress , #whiteandgold and #blackandblue .","[[[147203,162193,""The_dress"",5]]]",GPT-4.1,claim_plus_evidence,,,,
125513,The dress did not inspire hashtags.,Refuted,"In the first week after the surfacing of the image alone , more than 10 million tweets mentioned the dress , using hashtags such as #thedress , #whiteandgold and #blackandblue .","[[[147203,162193,""The_dress"",5]]]",GPT-4.1 mini,claim_only,,,,
125513,The dress did not inspire hashtags.,Refuted,"In the first week after the surfacing of the image alone , more than 10 million tweets mentioned the dress , using hashtags such as #thedress , #whiteandgold and #blackandblue .","[[[147203,162193,""The_dress"",5]]]",GPT-4.1 mini,claim_plus_evidence,,,,
130920,"Bruce Shand was born on September 22nd, 1917.",Refuted,Major Bruce Middleton Hope Shand MC and bar -LRB- 22 January 1917 -- 11 June 2006 -RRB- was an officer in the British Army .,"[[[153174,167931,""Bruce_Shand"",0]]]",GPT-4.1,claim_only,,,,
130920,"Bruce Shand was born on September 22nd, 1917.",Refuted,Major Bruce Middleton Hope Shand MC and bar -LRB- 22 January 1917 -- 11 June 2006 -RRB- was an officer in the British Army .,"[[[153174,167931,""Bruce_Shand"",0]]]",GPT-4.1,claim_plus_evidence,,,,
130920,"Bruce Shand was born on September 22nd, 1917.",Refuted,Major Bruce Middleton Hope Shand MC and bar -LRB- 22 January 1917 -- 11 June 2006 -RRB- was an officer in the British Army .,"[[[153174,167931,""Bruce_Shand"",0]]]",GPT-4.1 mini,claim_only,,,,
130920,"Bruce Shand was born on September 22nd, 1917.",Refuted,Major Bruce Middleton Hope Shand MC and bar -LRB- 22 January 1917 -- 11 June 2006 -RRB- was an officer in the British Army .,"[[[153174,167931,""Bruce_Shand"",0]]]",GPT-4.1 mini,claim_plus_evidence,,,,
